job_title,url,resume_score,is_remote
Machine Learning System Software Engineer,https://www.dice.com/job-detail/6a493d7b-5c49-4c9e-8ee1-8b49398c5e40,0.36148539185523987,False
Sr. C++ Software Engineer - Maps SDKs,https://www.dice.com/job-detail/6cdc645e-de63-4c24-b967-102a80411e1b,0.3614431321620941,True
Front End Software Engineer,https://www.dice.com/job-detail/51e79a17-44f0-4810-bb7a-9b1a5ca3b736,0.3613695502281189,False
"Senior Machine Learning Engineer, GenAI 3D",https://www.dice.com/job-detail/41346119-89e4-422a-bdf9-352f1ad15bdb,0.3610289692878723,False
Software Engineer [Multiple Positions Available],https://www.dice.com/job-detail/b6b87462-467c-4bd0-b50c-4f7470bc1ce7,0.36083680391311646,False
Senior / Staff Software Engineer,https://www.dice.com/job-detail/9536992f-07df-412d-9e16-41d863f9c871,0.36075323820114136,False
Software Developer 3D Visualization and Tools,https://www.dice.com/job-detail/1d51bb35-4588-4f2f-8297-60fdeba6e4c4,0.3605729043483734,False
"Backend Software Engineer, Shop Ads",https://www.dice.com/job-detail/53b04fde-79d0-4068-a2ce-d4294dd6efa4,0.3602033257484436,False
Software Developer,https://www.dice.com/job-detail/71339961-1705-429b-ab0b-8ffd2b412790,0.35978835821151733,False
Senior Software Engineer - Engine UI,https://www.dice.com/job-detail/ba9fdbe6-40f4-4fc7-a782-5b87f9287fb6,0.35931193828582764,False
Visualization and Prototyping Software Engineer,https://www.dice.com/job-detail/fd1cc2d6-4912-40f9-8f67-c3c868a8795c,0.3589017391204834,False
Senior Developer,https://www.dice.com/job-detail/df95bb0a-6007-4670-bfc7-5f7e52a796a1,0.35869261622428894,False
Software Engineer,https://www.dice.com/job-detail/2323581c-353c-4196-a8e9-73ca61c00904,0.35822373628616333,False
Data Software Engineer,https://www.dice.com/job-detail/9059b0c1-6a1c-429e-900f-29a06d7436fd,0.3581888973712921,False
Software Engineer 2,https://www.dice.com/job-detail/0191b373-d6f0-4ef0-8334-f4cd5c425a46,0.35787028074264526,False
Staff Software Engineer - UI and Interactions (Full-Stack),https://www.dice.com/job-detail/ea100511-197e-4d3b-9e4c-ae76e6640b59,0.3576076626777649,True
"Senior Software Engineer, UI/UX Specialist",https://www.dice.com/job-detail/03c71139-b3eb-4fc5-b747-24db242b3bbe,0.35742443799972534,True
Lead Software Developer,https://www.dice.com/job-detail/56dfdf12-d08e-4460-97b6-770c26c32730,0.35712161660194397,False
SalesForce Software Engineer III,https://www.dice.com/job-detail/aa62c8d0-9379-4da1-bb0a-e0c31782042e,0.35693496465682983,False
Senior C++ Trading Software Developer - R,https://www.dice.com/job-detail/4d4ec492-ece4-487b-aae1-ae5baa7c12e7,0.356643408536911,False
Senior C++ Trading Software Developer - R,https://www.dice.com/job-detail/80053ca1-06fd-47de-8acc-8aa30a47c542,0.356643408536911,False
Senior Software Engineer - Workplace Engineering,https://www.dice.com/job-detail/fb63ba54-2563-48b6-88f5-847b9a567c06,0.3564588129520416,False
"Senior Software Engineer, MathDx - cuBLASDx and cuSolverDx",https://www.dice.com/job-detail/9d5ae578-337f-4147-9633-779164434dd9,0.35639244318008423,True
Engineering-L2-New York-Vice President-Product Management,https://www.dice.com/job-detail/0f1d097a-472d-4802-b49f-14e948d970d8,0.3558958172798157,False
Senior Software Developer,https://www.dice.com/job-detail/f53a2287-27b1-4112-862c-e7bdf5420d28,0.355662077665329,False
Senior Software Engineer - Streaming,https://www.dice.com/job-detail/df535710-2738-4414-b775-58296a6be08c,0.3553185760974884,True
Senior Software Engineer - Events Platform,https://www.dice.com/job-detail/22e2d45c-4449-4d57-87f1-46857bda68a2,0.35530227422714233,False
"Software Engineer, Data",https://www.dice.com/job-detail/3d7c34e7-220e-4912-af16-93866c2a0019,0.35528403520584106,False
